Country,Edition,"OVERALL","1) AVAILABILITY","1.1) Usage","1.1.1) Internet users","1.1.2) Fixed-line broadband subscribers","1.1.3) Mobile subscribers","1.1.4) Gender gap in internet access","1.1.5) Gender gap in mobile phone access","1.2) Quality","1.2.1) Average fixed broadband upload speed","1.2.2) Average fixed broadband download speed","1.2.3) Average fixed broadband latency","1.2.4) Average mobile upload speed","1.2.5) Average mobile download speed","1.2.6) Average mobile latency","1.2.7) Bandwidth capacity","1.3) Infrastructure","1.3.1) Network coverage (min. 2G)","1.3.2) Network coverage (min. 3G)","1.3.3) Network coverage (min. 4G)","1.3.4) 5G deployment","1.3.5) Government initiatives to make Wi-Fi available","1.3.6) Private sector initiatives to make Wi-Fi available","1.3.7) Unlicensed spectrum policy","1.3.8) Internet exchange points","1.4) Electricity","1.4.1) Urban electricity access","1.4.2) Rural electricity access","2) AFFORDABILITY","2.1) Price","2.1.1) Smartphone cost (handset)","2.1.2) Mobile phone cost (prepaid tariff)","2.1.3) Mobile phone cost (postpaid tariff)","2.1.4) Fixed-line monthly broadband cost","2.2) Competitive environment","2.2.1) Average revenue per user (ARPU, annualized)","2.2.2) Wireless operators' market share","2.2.3) Broadband operators' market share","3) RELEVANCE","3.1) Local content","3.1.1) Availability of local news in local languages","3.1.2) Concentration of websites using country-level domains","3.1.3) Availability of e-Government services in the local language","3.2) Relevant content","3.2.1) e-Finance content","3.2.2) Value of e-finance","3.2.3) e-Health content","3.2.4) Value of e-health","3.2.5) e-Entertainment usage","3.2.6) e-Commerce content","3.2.7) Value of e-Commerce","3.2.8) Open data policies","4) READINESS","4.1) Literacy","4.1.1) Level of literacy","4.1.2) Educational attainment","4.1.3) Support for digital literacy","4.1.4) Level of web accessibility","4.2) Trust & Safety","4.2.1) Privacy regulations","4.2.2) Trust in online privacy","4.2.3) Trust in Government websites and apps","4.2.4) Trust in Non-government websites and apps","4.2.5) Trust in information from social media","4.2.6) e-Commerce safety","4.3) Policy","4.3.1) National female e-inclusion policies","4.3.1.1) Comprehensive female e-inclusion plan","4.3.1.2) Female digital skills training plan","4.3.1.3) Female STEM education plan","4.3.2) Government e-inclusion strategy","4.3.3) National broadband strategy","4.3.4) Funding for broadband buildout","4.3.5) Technology-neutrality policy for spectrum use","4.3.6) National digital identification system","4.3.7) Government efforts to promote 5G"
Sweden,E2,76.8,76.3,86.3,92,79.8,97.5,79.5,83,44.9,22.7,35.9,90.8,39.5,30.5,92.9,2.3,73.8,100,100,100,0,100,100,33.3,57.3,100,100,100,87.1,93.3,74.4,99.6,99.6,99.7,80.9,42.8,100,100,69.1,72.2,50,66.7,100,65.9,100,71.2,100,48.2,61.9,98.1,47.8,0,74.8,90.4,100,86.6,100,75,56.6,100,50,63.8,54.3,33.8,37.6,77.4,75,100,0,100,100,66.7,100,100,100,0
Sweden,E3,78.3,77.6,86.9,94.7,83,96.4,78.7,81.6,48.6,29,43.1,90.9,43.2,37,94.9,2.3,74.7,100,100,100,0,100,100,33.3,64.2,100,100,100,87.3,93.4,74.6,99.6,99.6,99.7,81.3,43.8,100,100,76.2,83.3,50,100,100,69.1,100,62.2,100,43.3,77.8,98.1,71.1,0,72.1,84.2,100,86.6,100,50,54.9,100,42.9,53.1,51.9,42.3,39.1,77.4,75,100,0,100,100,66.7,100,100,100,0
Sweden,E4,83.3,81.6,88.1,94.7,84.3,96.6,80.9,84.2,54.1,37.7,54.7,92.4,50.9,45.5,95,2.3,84.3,100,100,100,50,100,100,66.7,57.4,100,100,100,87.7,94,77.2,99.6,99.6,99.7,81.3,43.9,100,100,84.3,88.9,100,66.7,100,79.8,100,75.7,100,50,66.7,92.7,53.3,100,79.7,90.4,100,86.6,100,75,61.8,100,57.1,65.6,55.6,19.2,73.5,86.9,75,100,0,100,100,66.7,100,100,100,66.7
Sweden,E5,84.8,84.3,89.1,96.1,85.8,98.5,81.9,83,58.7,51.7,66.9,92.7,53,48,95.9,2.3,89.7,100,100,100,100,100,100,66.7,50.7,100,100,100,86.9,92.7,71.7,99.6,99.6,99.7,81.2,43.6,100,100,86.4,100,100,100,100,72.9,100,45.9,100,30,50,92.7,64.4,100,81.5,90.4,100,86.6,100,75,62.3,100,54.3,71.9,59.3,53.8,34.4,91.7,75,100,0,100,100,66.7,100,100,100,100
Switzerland,E1,n/a,n/a,n/a,84.7,95.1,100,n/a,n/a,n/a,12.8,26.1,84,42.5,24.1,91.4,2.4,n/a,100,100,98,n/a,n/a,n/a,n/a,68.9,n/a,100,100,n/a,n/a,98.7,99.2,99.1,99.9,n/a,78.9,0,50,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,86,n/a,n/a,n/a,n/a,100,94.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,n/a
Switzerland,E2,68.8,75.9,87.9,86.8,96.1,100,81.7,74.8,45.4,19.5,36.9,90.7,46.8,26.3,95,2.6,70.4,100,100,99,0,100,100,33.3,30.6,100,100,100,70.7,99,97.7,99.2,99.1,99.8,42.5,77.5,0,50,59.6,66.7,50,100,50,52.6,100,22.7,100,39.8,41.4,100,16.9,0,68.9,86.1,100,94.5,100,50,43.2,100,65.1,28.9,24.4,14.4,26,77.4,75,100,0,100,100,66.7,100,100,100,0
Switzerland,E3,74.6,78,89.4,88.6,98.8,100,80.7,79,50.6,25.3,42.5,90.7,58.7,38.3,96.1,2.8,72.2,100,100,99,0,100,100,33.3,45.1,100,100,100,71.4,99.5,100,99.2,99.1,99.8,43.2,79.7,0,50,75.9,83.3,50,100,100,68.5,100,75.7,100,63.3,55.6,100,53.3,0,73,86.1,100,94.5,100,50,55.4,100,57.1,46.9,37,42.3,48.9,77.4,75,100,0,100,100,66.7,100,100,100,0
Switzerland,E4,81,84.3,87.9,88.6,97.1,96.5,80.8,76.5,57.7,34.3,55.5,92.9,72.8,48.5,97,2.8,91.6,100,100,99,100,100,100,66.7,67,100,100,100,70.1,97,90,99.2,99.1,99.8,43.2,79.5,0,50,90.4,100,100,100,100,80.9,100,75.7,100,63.3,55.6,99,53.3,100,79.3,86.1,100,94.5,100,50,55.4,100,57.1,46.9,37,42.3,48.9,96.4,75,100,0,100,100,100,100,100,100,100
Switzerland,E5,77.8,85.9,90.3,91.6,100,96,83.8,80.3,64.7,47.8,74.8,93.7,80.8,54.9,98,2.8,88.8,100,100,99,100,100,100,66.7,44.4,100,100,100,69.2,95.7,84.3,99.6,99.1,99.8,42.7,78,0,50,78.7,88.9,100,66.7,100,68.5,100,44.7,66.7,18.7,51.1,99,67.4,100,77.3,86.1,100,94.5,100,50,49.2,100,64,30.2,32.4,30,38.8,96.4,75,100,0,100,100,100,100,100,100,100
Taiwan,E1,n/a,n/a,n/a,81.9,51.2,96,n/a,n/a,n/a,15.6,25.9,91.2,51.3,25.4,94.8,2.7,n/a,100,100,99.5,n/a,100,50,n/a,5.4,n/a,98.9,99,n/a,n/a,43.3,99.5,98.7,99.8,n/a,40,100,0,n/a,n/a,50,100,100,n/a,100,n/a,66.7,n/a,n/a,45.1,n/a,n/a,n/a,n/a,100,73.2,100,50,n/a,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,66.7,100,n/a,100,n/a
Taiwan,E2,68,70.6,76.2,81.9,51.3,93.8,75.9,77.8,46.3,10.2,21.3,92,52.3,27.5,97,23.8,61,100,100,99.5,0,100,50,33.3,5.4,98.9,98.9,99,66.6,86.5,47.9,99.5,98.8,99.8,46.6,39.8,100,0,72.6,83.3,50,100,100,61.9,100,62.2,100,70,72.2,59.3,31.1,0,62.2,80.8,100,73.2,100,50,46.2,100,25.7,46.9,44.4,38.5,22,59.5,50,100,0,0,100,66.7,100,0,100,0
Taiwan,E3,70.1,73,81.3,89.9,51.4,91.6,87.6,85.9,50.6,19.3,29,92.6,56.7,35.5,97.5,23.8,61,100,100,99.6,0,100,50,33.3,5.4,98.9,98.9,99,66.6,87,49.6,99.5,98.9,99.9,46.2,38.5,100,0,72.9,83.3,50,100,100,62.5,100,54.1,100,40,88.9,59.3,57.8,0,68,74.6,100,73.2,100,25,51.9,100,42.9,50,40.7,50,28,77.4,75,100,100,0,100,66.7,100,100,100,0
Taiwan,E4,75.6,77.5,78.6,89,51.4,93.7,79.7,79.1,67.2,55.6,68.1,94.6,57,41,97.7,56.7,65.2,100,100,99.9,0,100,50,66.7,5.4,98.9,98.9,99,65.8,87,49.6,99.5,98.9,99.9,44.7,34.2,100,0,89.2,100,100,100,100,78.4,100,73,100,63.3,61.1,60.7,68.9,100,69.7,74.8,100,74,100,25,34.5,100,28.6,43.8,14.8,15.4,4.4,100,100,100,100,100,100,100,100,100,100,100
Taiwan,E5,78.5,82.1,80.4,86.2,52.3,93.2,87.2,83,71.5,64.2,70.4,95.5,58.1,46.2,98.1,68.2,77.7,100,100,99.9,100,100,50,66.7,5.4,98.9,98.9,99,66.1,88.3,54.8,99.6,98.9,99.9,44,31.9,100,0,90.4,100,100,100,100,80.8,100,56.8,100,60,88.9,60.7,80,100,75.2,74.8,100,74,100,25,55.6,100,51.4,68.8,37,53.8,22.4,95.2,100,100,100,100,100,66.7,100,100,100,100
Tanzania,E1,n/a,n/a,n/a,4.8,0.4,47.3,n/a,n/a,n/a,1.8,1.5,58,10.1,4,54.4,0,n/a,90.2,85,13,n/a,0,50,n/a,2.4,n/a,67.2,3.5,n/a,n/a,19.2,90.4,91.5,92.1,n/a,4.5,100,0,n/a,n/a,50,33.3,50,n/a,100,n/a,33.3,n/a,n/a,25.2,n/a,n/a,n/a,n/a,72.7,35.4,100,25,n/a,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,33.3,100,n/a,100,n/a
Tanzania,E2,49.6,33.6,29.8,8.2,1.3,45.8,29.7,64,25,2.6,2.4,74,12.9,4.9,78.2,0.1,40.5,90.2,85,13,0,0,100,33.3,2.3,39,61.2,16.8,54.5,74.3,23.7,91,92.1,90.3,34.7,4.2,100,0,51.8,55.6,50,66.7,50,48,100,67.6,33.3,73.3,66.7,25.7,17.8,0,58.6,58.5,72.7,36.2,100,25,55.4,100,48.6,43.8,51.9,38.5,49.5,61.9,50,0,100,100,50,33.3,100,100,100,0
Tanzania,E3,51.7,35.2,34,14.1,3,43.4,43.5,65.9,27.5,3.5,3.3,78.1,15.6,6.2,86.1,0,40.5,90.2,85,13,0,0,100,33.3,2.2,38.8,61.2,16.4,55.3,75.9,27,91.1,92.3,93.3,34.7,4.2,100,0,56,66.7,50,100,50,45.4,100,36.4,66.7,61.3,48.6,25.7,24.2,0,60.4,50.1,72.7,36.2,66.7,25,65.5,100,51.4,55.8,70.9,60,54.9,65.5,25,0,0,100,100,33.3,100,100,100,0
Tanzania,E4,55.9,36.6,32.1,14.1,3.3,47.5,32.5,63.4,29.8,4.9,4.8,80.9,21,8.3,88.8,0,40.6,90.2,85,13,0,0,100,33.3,3.4,43.7,69.3,18.1,63.7,76.1,26.6,92.1,92.3,93.3,51.4,4.2,100,50,60.3,75,75,100,50,45.6,100,16.2,33.3,16.7,50,43.1,55.6,50,62.9,58.5,72.7,36.2,100,25,63.6,100,68.6,56.3,44.4,61.5,50.8,66.7,0,0,0,0,100,66.7,100,100,100,0
Tanzania,E5,55.6,34.5,33.6,14.1,3.8,52.4,33.8,63.8,31.4,6,5.3,82.7,24.7,9.5,91.6,0,28.1,90.2,85,13,0,0,0,33.3,3.3,44.9,67,22.8,64.7,78.2,37,90,92.3,93.3,51.3,3.8,100,50,59.5,75,75,100,50,44,100,27,33.3,30,61.1,43.1,57.8,0,63.7,58.5,72.7,36.2,100,25,65.9,100,71.4,78.1,66.7,38.5,40.5,66.7,0,0,0,0,100,66.7,100,100,100,0
Thailand,E1,n/a,n/a,n/a,52.1,19.3,100,n/a,n/a,n/a,3.6,10.2,86,27.7,11.9,89,1.8,n/a,94.1,97,21,n/a,100,100,n/a,2.9,n/a,99.7,98.3,n/a,n/a,41,98.2,98.1,98.9,n/a,17.1,50,50,n/a,n/a,50,33.3,50,n/a,100,n/a,66.7,n/a,n/a,47.3,n/a,n/a,n/a,n/a,91.2,48.8,100,50,n/a,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,66.7,100,n/a,100,n/a
Thailand,E2,62.6,66.2,66.6,59.7,22.3,100,70.8,80.3,36.2,6.5,15.4,90.2,32.5,13,93.1,3,61.9,96.1,98,98,0,100,100,0,2.8,100,100,100,70.4,84.8,44,98,98.2,98.9,56,17.9,50,100,48.1,33.3,50,0,50,62.9,100,78.4,100,26.7,100,69.6,28.9,0,65.9,72.5,91.2,48.8,100,50,69.3,100,85.7,53.1,55.6,50,71.3,56,25,0,0,100,100,66.7,100,0,100,0
Thailand,E3,61.5,67.9,67.5,64.3,25.3,100,69.1,79.1,38.2,10.7,20.2,91.5,33.7,12.4,94.8,4,66,96.1,98,98,0,100,100,33.3,2.7,100,100,100,70.9,85.9,47.1,98.1,99.3,98.9,55.9,17.6,50,100,56.4,44.4,50,33.3,50,68.4,100,55.3,100,54.7,89.2,69.6,78.3,0,50.8,43.5,91.2,49.6,33.3,0,52.8,0,75.3,69.8,75.9,45.2,50.8,56,25,0,0,100,100,66.7,100,0,100,0
Thailand,E4,67.6,72.2,72.6,67.6,28.2,100,85.7,81.6,43.7,22,33.5,93.2,40.8,17.2,95.6,3.8,72.5,96.1,98,98,50,100,100,33.3,4.6,100,100,100,72.3,88.7,58.2,98.2,99.3,98.9,55.9,17.6,50,100,72,61.1,100,33.3,50,82.8,100,83.8,66.7,56.7,88.9,75.5,91.1,100,54,43.5,91.2,49.6,33.3,0,59,100,77.1,40.6,51.9,34.6,49.5,59.5,50,100,0,0,100,66.7,100,0,100,0
Thailand,E5,64.8,77.2,71.4,74.5,31,100,72.4,79,58.9,54.5,72.7,95.7,61.2,27.9,97.1,3.3,78.4,96.1,98,98,100,100,100,33.3,1.8,100,100,100,71.7,87.5,53.4,98.3,99.3,98.9,55.9,17.8,50,100,64.1,61.1,100,33.3,50,67,100,35.1,66.7,40,38.9,75.5,80,100,46.1,43.8,92.3,49.6,33.3,0,42.2,100,68.6,15.6,18.5,19.2,31.4,52.4,0,0,0,0,100,66.7,100,0,100,0
Trinidad & Tobago,E1,n/a,n/a,n/a,64.9,43.3,100,n/a,n/a,n/a,3.1,10.6,85.2,0.7,2.2,66.5,4,n/a,100,75,0,n/a,n/a,n/a,n/a,46.8,n/a,99.1,96.3,n/a,n/a,53.3,97.7,99.1,99.6,n/a,6.1,0,50,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47.6,n/a,n/a,n/a,n/a,98.8,74.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,n/a
Trinidad & Tobago,E2,n/a,n/a,n/a,70.8,39.6,100,75.7,78.5,n/a,6,13.5,87.7,9.8,5.2,80.2,6,n/a,100,75,10,n/a,n/a,n/a,n/a,46.8,n/a,100,97.8,n/a,n/a,53.3,97.7,96.3,99.6,n/a,6.1,0,50,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,74.9,n/a,n/a,n/a,n/a,98.8,75.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,n/a
Trinidad & Tobago,E3,n/a,n/a,n/a,77.4,50.3,100,83.8,77.8,n/a,8.8,18.7,90.8,19.9,10.8,89.5,5.7,n/a,100,75,75,n/a,n/a,n/a,n/a,46.5,n/a,100,97.8,n/a,n/a,53.3,96.5,99.1,99.6,n/a,6.3,0,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,74.9,n/a,n/a,n/a,n/a,98.8,75.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,n/a
Trinidad & Tobago,E4,65.2,72.8,78.3,77.4,52.5,100,83.8,77.8,38,10.1,21.3,92.8,27.1,13.8,95.1,5.7,75.6,100,100,75,50,100,100,33.3,46.3,99.5,100,99,61,86.6,53.3,94.4,99.1,99.6,35.4,6.1,0,100,58.1,61.1,100,33.3,50,55.2,100,51.4,66.7,46.7,77.8,58.8,40,0,69,87.3,98.8,75.6,100,75,62.6,100,68.6,56.3,51.9,46.2,52.5,57.1,50,100,0,0,50,100,0,100,100,0
Trinidad & Tobago,E5,61.6,73.9,78.2,77.4,51.9,100,83.8,77.8,42.6,13.8,26.8,93.5,38.4,24.9,95.3,5.7,75.5,100,100,75,50,100,100,33.3,45.8,99.1,100,98.3,53.3,87.8,57.1,95.6,99.1,99.6,18.7,6.1,0,50,58.4,61.1,100,33.3,50,55.8,100,54.1,66.7,30,83.3,58.8,53.3,0,60.8,68.6,98.8,75.6,100,0,49.6,100,57.1,31.3,29.6,26.9,52.5,64.3,50,100,0,0,100,100,0,100,100,0
Tunisia,E1,n/a,n/a,n/a,30.5,10.9,100,n/a,n/a,n/a,1.3,2.1,77.2,21.9,14.2,86.9,1,n/a,98,94,0,n/a,n/a,n/a,n/a,0,n/a,100,100,n/a,n/a,33.7,97.8,97,99.6,n/a,7.1,50,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44.4,n/a,n/a,n/a,n/a,76.6,44.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,n/a
Tunisia,E2,n/a,n/a,n/a,37.3,12.1,96.3,62.8,81.6,n/a,1.2,2.1,78.7,21.7,12.7,94.1,1.3,n/a,98,99,73,n/a,n/a,n/a,n/a,0,n/a,100,100,n/a,n/a,35.8,97.9,98.2,99.6,n/a,7.5,50,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47.1,n/a,n/a,n/a,n/a,76.6,44.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,n/a
Tunisia,E3,58.6,62,61.2,44.3,14.9,95.4,79.6,71.8,31.9,1.7,2.8,78.2,28.4,15.6,95.4,1.2,54.9,98,99,87,0,100,50,0,5.5,100,100,100,67.9,83.3,37.4,98.1,98.3,99.6,52.5,7.4,50,100,53.1,55.6,50,66.7,50,50.7,100,52.6,66.7,57.2,63.3,47.1,18.4,0,51.6,74.1,76.6,44.9,100,75,42.5,100,36.6,45.6,23.7,28.7,20.2,38.1,50,100,0,0,50,66.7,0,0,100,0
Tunisia,E4,63.4,63.2,61.6,45.8,18.7,97.7,74.2,71.6,35.8,2,3.5,80.3,45.2,21.9,96.5,1.5,55.4,98,99,96,0,100,50,0,0,100,100,100,68.8,85.1,44.6,98.1,98.3,99.6,52.5,7.6,50,100,65.8,72.2,100,66.7,50,59.4,100,27,66.7,40,83.3,59,48.9,50,55.7,74.3,76.6,45.7,100,75,57.1,100,51.4,50,63,42.3,36.1,35.7,0,0,0,0,50,100,0,0,100,0
Tunisia,E5,60.4,64,63.2,51.4,21.7,96.3,73.6,72.8,37.4,1.7,3.3,80.4,52,24.4,97.8,1.9,55.4,98,99,96,0,50,100,0,0,100,100,100,67.8,82.8,35.5,98,98.3,99.6,52.8,8.3,50,100,56.1,72.2,100,66.7,50,40,100,5.4,33.3,6.7,50,59,15.6,50,53.6,74.3,76.6,45.7,100,75,43.7,100,40,34.4,37,34.6,16.4,42.9,0,0,0,0,100,100,0,0,100,0
Turkey,E1,n/a,n/a,n/a,69.4,25.8,64,n/a,n/a,n/a,2.1,6.1,83.2,40.9,23,89.4,1.9,n/a,97.1,95,0,n/a,0,100,n/a,1.7,n/a,100,100,n/a,n/a,39.3,98.1,98.9,99.7,n/a,7.8,50,0,n/a,n/a,50,66.7,100,n/a,100,n/a,100,n/a,n/a,57.3,n/a,n/a,n/a,n/a,94.6,52,66.7,100,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,0,100,n/a,100,n/a
Turkey,E2,62.2,65,59.3,76.2,28,64.2,61.8,66.3,36.5,1.4,6.4,85.9,41.6,25.4,92.5,2.2,64.1,99.4,96,82.5,0,100,100,33.3,1.6,100,100,100,52,84.6,41.9,99.1,97.5,99.7,19.5,8.5,50,0,67.8,72.2,50,66.7,100,63.3,100,70.3,100,76.7,61.1,63.2,35.6,0,63.9,77.7,95.3,48.8,66.7,100,64.1,100,48.6,78.1,40.7,53.8,63.5,50,0,0,0,0,50,0,100,100,100,0
Turkey,E3,64.3,67.5,66.3,80.6,31.3,66.1,74.6,79.1,39,1.9,7.4,86.8,49.7,29.6,94.9,2.8,64.8,99.7,97.4,86.5,0,100,100,33.3,1.6,100,100,100,52.7,85.6,45.3,99.2,97.9,99.8,19.9,9.8,50,0,71.1,72.2,50,66.7,100,69.9,100,81.8,100,74.2,83.6,63.2,56.6,0,65.7,71.6,95.3,49.6,66.7,75,56.3,100,55.6,76.1,39.6,11.2,55.5,69,100,100,100,100,50,33.3,100,100,100,0
Turkey,E4,71.1,70.3,68,83.8,34.7,67.5,71,83,41.3,2.8,9.7,88.2,56.7,32.6,96.2,3.2,72,99.4,98.3,93.2,50,100,100,33.3,1.5,100,100,100,52.4,84.4,40.7,99.2,97.9,99.8,20.4,11.2,50,0,89.6,100,100,100,100,79.2,100,81.1,100,100,94.4,73.7,84.4,0,72.2,80,95.3,49.6,100,75,47.4,100,45.7,50,14.8,15.4,58.5,89.3,75,50,100,100,50,100,100,100,100,100
Turkey,E5,69.1,71.1,69.6,88.3,36.4,67,78.7,77.8,42.2,3.9,12.1,88.3,58.4,32.2,96.6,4.1,72.4,99.4,98.6,96.7,50,100,100,33.3,1.5,100,100,100,53.2,85.4,44.8,99.3,97.9,99.8,21,13,50,0,76.6,100,100,100,100,53.3,100,27,100,46.7,16.7,73.7,62.2,0,75.4,80,95.3,49.6,100,75,58.2,100,85.7,31.3,37,57.7,37.4,88.1,100,100,100,100,50,66.7,100,100,100,100
UAE,E1,n/a,n/a,n/a,94.3,28.4,100,n/a,n/a,n/a,4.6,12.2,88.4,59.8,32.5,81.9,6.3,n/a,100,100,95.3,n/a,n/a,n/a,n/a,13.9,n/a,100,100,n/a,n/a,71.7,98.9,98.8,99.7,n/a,63.1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75.4,n/a,n/a,n/a,n/a,92.3,72.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,n/a
UAE,E2,59.9,68.5,77.9,94.3,29.6,100,82.8,83,44.6,4.5,11.4,93,64.6,38.3,91.8,8.3,51.7,100,100,99.6,0,100,0,0,13.7,100,100,100,56.5,93,74.5,98.9,98.8,99.8,20,59.9,0,0,52.6,50,50,0,100,55.2,100,48.6,33.3,60,83.3,89.9,26.7,0,61.8,66.6,92.3,74,100,0,70.1,100,60,65.6,74.1,61.5,59.5,48.8,75,100,0,100,0,66.7,100,0,100,0
UAE,E3,61.5,71.5,85.4,96.9,62.1,100,84.9,83,48.9,5.3,13.9,94,74,50.2,94.6,10,51.6,100,100,99.6,0,100,0,0,13.6,100,100,100,55.4,91,66.7,98.9,98.7,99.8,19.7,59.1,0,0,55.9,50,50,0,100,61.8,100,31.5,100,44.8,67.2,89.9,60.9,0,63.1,79.3,92.3,74.8,100,50,61.2,100,58.4,73,57.8,45.2,32.8,48.8,75,100,0,100,0,66.7,100,0,100,0
UAE,E4,68,78.3,86.6,98.4,67,100,84.9,83,53.9,11.1,30.5,94.7,78.5,54.6,96.1,11.9,72.5,100,100,99.7,100,100,0,66.7,13.4,100,100,100,56.3,94.2,79.4,98.9,98.7,99.8,18.4,55.1,0,0,74.5,66.7,100,0,100,82.3,100,59.5,100,63.3,88.9,86.5,60,100,63.2,79.5,92.3,75.6,100,50,64.8,100,77.1,50,70.4,53.8,37.4,45.2,50,100,0,0,0,66.7,0,0,100,100
UAE,E5,69.9,81.8,87.4,99.1,66.5,100,88.3,83,67.5,22.9,48.8,95.2,100,94,97.9,13.4,72.4,100,100,99.8,100,100,0,66.7,13,100,100,100,56.8,95.4,83.7,99.4,98.7,99.8,18.1,54.3,0,0,77.4,77.8,100,33.3,100,77.1,100,29.6,100,36.7,85,86.5,78.7,100,63.4,79.3,91.6,75.6,100,50,65.8,100,33.6,58.4,64.6,85,53.2,45.2,50,100,0,0,0,66.7,0,0,100,100
Uganda,E1,n/a,n/a,n/a,6.9,0.4,23.3,n/a,n/a,n/a,2.2,1.6,59.6,6.4,4.9,37.4,0.2,n/a,82.4,60,10,n/a,100,0,n/a,1.7,n/a,50.2,6.8,n/a,n/a,17.2,76.4,76,0,n/a,6.1,50,0,n/a,n/a,50,66.7,100,n/a,100,n/a,66.7,n/a,n/a,28.6,n/a,n/a,n/a,n/a,63.2,33.9,33.3,75,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,0,100,n/a,100,n/a
Uganda,E2,49.3,30.6,31.2,8.6,0.5,28,61.7,57.2,25,2.9,2.2,77.2,7.9,6.4,78.3,0.2,50,86.3,64,15,0,100,100,33.3,1.5,16.3,14.3,18.3,43.2,67.6,21.9,75.1,76.1,97.5,18.7,6.1,50,0,62.1,72.2,50,66.7,100,52,100,67.6,66.7,80,38.9,42.8,20,0,61.4,68,63.2,33.9,100,75,48.2,0,51.4,65.6,51.9,46.2,74.4,67.9,75,50,100,100,100,0,100,100,100,0
Uganda,E3,50.4,29.8,30.8,10.5,0,30.9,51.6,60.8,27.9,3.6,2.9,81.2,13.2,7,87,0.3,44.1,86.3,65,17,0,100,50,33.3,1.5,16.3,14.3,18.3,44.1,69.4,13.3,87.6,79.3,97.4,18.8,6.3,50,0,66,83.3,50,100,100,48.7,100,27,100,66.7,33.3,42.8,20,0,61.5,68.2,63.2,34.6,100,75,43.8,0,60,53.1,63,30.8,55.9,72.6,75,50,100,100,100,33.3,100,100,100,0
Uganda,E4,56.4,37.8,34.7,10.5,0,27.7,68.8,66.4,31.1,6.3,5.8,84.3,19.9,9.4,91.9,0.3,50.9,96.1,69.6,57,0,100,50,33.3,1.5,34.6,58.8,10.5,45.4,72.1,23.6,88.1,79.3,97.4,18.7,6.1,50,0,73.4,100,100,100,100,46.7,100,24.3,66.7,26.7,77.8,38.3,40,0,68.9,70.7,71,37,100,75,53.8,100,42.9,40.6,55.6,46.2,37.4,82.1,75,50,100,100,100,100,100,100,100,0
Uganda,E5,57.9,40.7,35,10.5,0,27.8,71.3,65.4,31.4,5.8,5.6,81.8,21,10.8,94.3,0.3,57.2,96.1,69.6,57,50,100,50,33.3,1.5,39.3,62,16.6,46.6,74.5,31.2,90.2,79.3,97.4,18.7,6.1,50,0,76.3,100,100,100,100,52.6,100,40.5,66.7,43.3,83.3,38.3,48.9,0,67.9,70.7,71,37,100,75,50.7,100,34.3,46.9,37,30.8,55.5,82.1,75,50,100,100,100,100,100,100,100,0
